Site ID,SampleID,From (m),To (m),Depth,Log depth,Material,Material.simplified,Material code,Organics code,VI num 1,VI num 2,Visible ice 1,Visible ice 2,Lower_VI,Upper_VI,Mid_VI,Excess ice (%),EI,Presence,EITrans,Holocene deposit,Holocene conf,Deposit.type,Deposit.type.conf
INU_R (NTGS 3),NTGS17-BH03-03-C,1.5,2,1.75,0.243038049,Organics,Organics,4,1,70,75,High,High,75,99,87,35.28,0.3528,1,0.353215819,Organics,3,Moraine,3
INU_R (NTGS 3),NTGS17-BH03-02-C,1,1.5,1.25,0.096910013,Organics,Organics,4,1,70,50,High,Medium to high,75,99,87,42.08,0.4208,1,0.421023729,Organics,3,Moraine,3
INU_R (NTGS 3),NTGS17-BH03-01-A,0,0.5,0.25,-0.602059991,Organics,Organics,4,1,0,0,No visible ice,No visible ice,0,0,0,68.55,0.6855,1,0.684975989,Organics,3,Moraine,3
TUK_H (NTGS 10),NTGS17-BH10-01-A,0,0.6,0.3,-0.522878745,Organics,Organics,4,1,60,12,Medium to high,Low,16,74,45,33.9,0.339,1,0.339454802,Organics,3,Moraine,3
TVC_H (NTGS 5),NTGS17-BH05-13-A,0,0.5,0.25,-0.602059991,Organics,Organics,4,1,0,0,No visible ice,No visible ice,0,0,0,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_H (NTGS 5),NTGS17-BH05-03-C,1.8,2,1.9,0.278753601,Organics,Organics,4,1,30,75,Medium to high,High,16,74,45,15.37,0.1537,1,0.154678249,Organics,3,Glaciolacustrine,3
TVC_H (NTGS 5),NTGS17-BH05-02-C,1.3,1.8,1.55,0.190331698,Organics,Organics,4,1,40,75,Medium to high,High,16,74,45,19.5,0.195,1,0.195861582,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-01-A,0,0.5,0.25,-0.602059991,Organics,Organics,4,1,3,0,Low,No visible ice,1,15,8,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-02-A,0.5,1,0.75,-0.124938737,Organics,Organics,4,1,3,0,Low,No visible ice,1,15,8,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-01-C,0.9,1.2,1.05,0.021189299,Organics,Organics,4,1,3,0,Low,No visible ice,1,15,8,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-02-C,1.3,1.5,1.4,0.146128036,Organics,Organics,4,1,40,12,Medium to high,Low,16,74,45,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-03-C,1.5,2,1.75,0.243038049,Organics,Organics,4,1,40,12,Medium to high,Low,16,74,45,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-04-C,2,2.5,2.25,0.352182518,Organics,Organics,4,1,40,12,Medium to high,Low,16,74,45,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-05-C,2.5,3,2.75,0.439332694,Organics,Organics,4,1,40,85,Medium to high,High,16,74,45,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-06-C,3,3.5,3.25,0.511883361,Organics,Organics,4,1,65,85,Medium to high,High,75,99,87,68.55,0.6855,1,0.684975989,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-07-C,3.5,4,3.75,0.574031268,Organics,Organics,4,1,65,85,Medium to high,High,75,99,87,74.4,0.744,1,0.743310734,Organics,3,Glaciolacustrine,3
TVC_R (NTGS 6),NTGS17-BH06-02-A,0.5,1,0.75,-0.124938737,Organics,Organics,4,1,3,0,Low,No visible ice,1,15,8,2.72,0.0272,1,0.028535593,Organics,3,Moraine,3
TVC_R (NTGS 6),NTGS17-BH06-01-C,0.94,1.5,1.22,0.086359831,Organics,Organics,4,1,0,75,No visible ice,High,0,0,0,8.33,0.0833,1,0.084477119,Organics,3,Moraine,3
TVC_R (NTGS 6),NTGS17-BH06-01-A,0,0.5,0.25,-0.602059991,Organics,Organics,4,1,3,0,Low,No visible ice,1,15,8,21.41,0.2141,1,0.214907627,Organics,3,Moraine,3
I401A_Pit (NTGS 15),NTGS17-BH15-13-A,6,6.5,6.25,0.795880017,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-14-A,6.5,7,6.75,0.829303773,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-15-A,7,7.5,7.25,0.860338007,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-16-A,7.5,8,7.75,0.889301703,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-17-A,8,8.5,8.25,0.916453949,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-18-A,8.5,9,8.75,0.942008053,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-19-A,9,9.5,9.25,0.966141733,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-20-A,9.5,10,9.75,0.989004616,Rock,Coarse,1,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
TVC_H (NTGS 5),NTGS17-BH05-29-A,16.5,17,16.75,1.224014811,Rock,Coarse,1,0,0,0,No visible ice,No visible ice,0,0,0,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
TVC_H (NTGS 5),NTGS17-BH05-30-A,17,17.5,17.25,1.236789099,Rock,Coarse,1,0,0,0,No visible ice,No visible ice,0,0,0,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
HUS_Slump (NTGS 17),NTGS17-BH17-10-A,9,9.5,9.25,0.966141733,Sand,Coarse,3,0,90,70,High,Medium to high,75,99,87,90.75,0.9075,1,0.90634887,Organics,3,Moraine,2
HUS_Slump (NTGS 17),NTGS17-BH17-11-A,9.5,10,9.75,0.989004616,Sand,Coarse,3,0,90,70,High,Medium to high,75,99,87,93.85,0.9385,1,0.937261299,Organics,3,Moraine,2
I401A_Upper (NTGS 16),NTGS17-BH16-01-A,0,0.5,0.25,-0.602059991,Sand,Coarse,3,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Moraine,3
TUK_H (NTGS 10),NTGS17-BH10-04-C,4.5,6,5.25,0.720159303,Sand,Coarse,3,0,90,40,High,Medium to high,75,99,87,83.24,0.8324,1,0.831461017,Organics,3,Moraine,2
TUK_H (NTGS 10),NTGS17-BH10-06-A,4.6,5.4,5,0.698970004,Sand,Coarse,3,0,90,40,High,Medium to high,75,99,87,84.5,0.845,1,0.844025424,Organics,3,Moraine,2
TUK_H (NTGS 10),NTGS17-BH10-10-C,5.4,5.5,5.45,0.736396502,Sand,Coarse,3,0,30,80,Medium to high,High,16,74,45,87.2,0.872,1,0.870949153,Organics,3,Moraine,2
HUS_P (NTGS 8),NTGS17-BH08-03-A,5.5,6,5.75,0.759667845,Silt,Fine,2,0,20,25,Medium to high,Medium to high,16,74,45,0,0,0,0.001412429,Organics,3,Glaciolacustrine,3
HUS_P (NTGS 8),NTGS17-BH08-12-C,5.5,6,5.75,0.759667845,Silt,Fine,2,0,20,25,Medium to high,Medium to high,16,74,45,25.61,0.2561,1,0.256788983,Organics,3,Glaciolacustrine,3
HUS_Slump (NTGS 17),NTGS17-BH17-02-C,3,3.5,3.25,0.511883361,Silt,Fine,2,0,90,90,High,High,75,99,87,91.6,0.916,1,0.914824859,Organics,3,Moraine,2
I401A_Pit (NTGS 15),NTGS17-BH15-01-A,0,0.5,0.25,-0.602059991,Silt,Fine,2,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
I401A_Pit (NTGS 15),NTGS17-BH15-02-A,0.5,1,0.75,-0.124938737,Silt,Fine,2,0,0,NA,No visible ice,NA,0,0,0,0,0,0,0.001412429,Colluvial,2,Glaciolacustrine,2
INU_H (NTGS 2),NTGS17-BH02-30-A,19.5,20,19.75,1.2955671,Silt,Fine,2,0,50,75,Medium to high,High,16,74,45,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-31-A,20,20.5,20.25,1.306425028,Silt,Fine,2,0,50,75,Medium to high,High,16,74,45,0,0,0,0.001412429,Organics,3,Moraine,3
TVC_P (NTGS 4),NTGS17-BH04-11-C,6,6.5,6.25,0.795880017,Silt,Fine,2,0,30,85,Medium to high,High,16,74,45,29.02,0.2902,1,0.290792655,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-09-C,4.5,5.4,4.95,0.694605199,Silt,Fine,2,0,65,85,Medium to high,High,75,99,87,47.14,0.4714,1,0.471480791,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-08-C,4,4.5,4.25,0.62838893,Silt,Fine,2,0,65,85,Medium to high,High,75,99,87,59.24,0.5924,1,0.592138983,Organics,3,Glaciolacustrine,3
TVC_P (NTGS 4),NTGS17-BH04-10-C,5.5,6,5.75,0.759667845,Silt,Fine,2,0,70,85,Medium to high,High,16,74,45,62.05,0.6205,1,0.620159605,Organics,3,Glaciolacustrine,3
177_Pond (NTGS 12),NTGS17-BH12-05-C,2.5,2.9,2.7,0.431363764,Till,Till,4,0,63,60,Medium to high,Medium to high,16,74,45,0,0,0,0.001412429,Organics,3,Moraine,3
177_Pond (NTGS 12),NTGS17-BH12-04-C,2,2.5,2.25,0.352182518,Till,Till,4,0,63,50,Medium to high,Medium to high,16,74,45,9.02,0.0902,1,0.091357627,Organics,3,Moraine,3
177_Pond (NTGS 12),NTGS17-BH12-03-C,1.5,2,1.75,0.243038049,Till,Till,4,0,63,50,Medium to high,Medium to high,16,74,45,16.54,0.1654,1,0.166345198,Organics,3,Moraine,3
HUS_H (NTGS 7),NTGS17-BH07-07-A,4,4.5,4.25,0.62838893,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_H (NTGS 7),NTGS17-BH07-08-A,4.5,5,4.75,0.67669361,Till,Till,4,0,3,NA,Low,NA,1,15,8,2.72,0.0272,1,0.028535593,Organics,3,Moraine,3
HUS_H (NTGS 7),NTGS17-BH07-05-A,3,3.5,3.25,0.511883361,Till,Till,4,0,3,NA,Low,NA,1,15,8,5.92,0.0592,1,0.060445198,Organics,3,Moraine,3
HUS_H (NTGS 7),NTGS17-BH07-06-A,3.5,4,3.75,0.574031268,Till,Till,4,0,3,NA,Low,NA,1,15,8,8.66,0.0866,1,0.087767797,Organics,3,Moraine,3
HUS_H (NTGS 7),NTGS17-BH07-04-A,2.5,3,2.75,0.439332694,Till,Till,4,0,3,NA,Low,NA,1,15,8,11.78,0.1178,1,0.118879661,Organics,3,Moraine,3
HUS_H (NTGS 7),NTGS17-BH07-09-A,5,5.5,5.25,0.720159303,Till,Till,4,0,3,NA,Low,NA,1,15,8,12.84,0.1284,1,0.129449718,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-01-A,5.5,6,5.75,0.759667845,Till,Till,4,0,10,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-02-A,6,6.5,6.25,0.795880017,Till,Till,4,0,10,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-03-A,6.5,7,6.75,0.829303773,Till,Till,4,0,10,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-04-A,7,7.5,7.25,0.860338007,Till,Till,4,0,5,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-05-A,7.5,8,7.75,0.889301703,Till,Till,4,0,5,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-06-A,8,8.5,8.25,0.916453949,Till,Till,4,0,5,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-07-A,8.5,9,8.75,0.942008053,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-08-A,9,9.5,9.25,0.966141733,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-09-A,9.5,10,9.75,0.989004616,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
HUS_R (NTGS 9),NTGS17-BH09-12-C,7,7.4,7.2,0.857332496,Till,Till,4,0,5,NA,Low,NA,1,15,8,63.88,0.6388,1,0.63840791,Organics,3,Moraine,3
HUS_Slump (NTGS 17),NTGS17-BH17-02-A,1,1.5,1.25,0.096910013,Till,Till,4,0,5,0,Low,No visible ice,1,15,8,2.86,0.0286,1,0.029931638,Organics,3,Moraine,2
HUS_Slump (NTGS 17),NTGS17-BH17-03-A,1.5,2,1.75,0.243038049,Till,Till,4,0,10,0,Low,No visible ice,1,15,8,62.05,0.6205,1,0.620159605,Organics,3,Moraine,2
I401A_Upper (NTGS 16),NTGS17-BH16-14-A,0.5,1,0.75,-0.124938737,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Colluvial,2,Moraine,3
I401A_Upper (NTGS 16),NTGS17-BH16-02-A,1,1.5,1.25,0.096910013,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Colluvial,2,Moraine,3
I401A_Upper (NTGS 16),NTGS17-BH16-03-A,1.5,2,1.75,0.243038049,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Colluvial,2,Moraine,3
I401A_Upper (NTGS 16),NTGS17-BH16-04-A,2,2.5,2.25,0.352182518,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Colluvial,2,Moraine,3
I401A_Upper (NTGS 16),NTGS17-BH16-05-A,2.5,3,2.75,0.439332694,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Colluvial,2,Moraine,3
I401A_Upper (NTGS 16),NTGS17-BH16-15-A,3,3.5,3.25,0.511883361,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Colluvial,2,Moraine,3
I401A_Upper (NTGS 16),NTGS17-BH16-16-A,3.5,4,3.75,0.574031268,Till,Till,4,0,3,NA,Low,NA,1,15,8,0,0,0,0.001412429,Colluvial,2,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-16-A,7.5,8,7.75,0.889301703,Till,Till,4,0,10,0,Low,No visible ice,1,15,8,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-18-A,8.5,9,8.75,0.942008053,Till,Till,4,0,20,0,Medium to high,No visible ice,16,74,45,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-24-A,12.5,13,12.75,1.105510185,Till,Till,4,0,50,5,Medium to high,Low,16,74,45,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-25-A,13,13.5,13.25,1.122215878,Till,Till,4,0,95,5,High,Low,75,99,87,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-26-A,13.5,14,13.75,1.138302698,Till,Till,4,0,95,5,High,Low,75,99,87,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-27-A,14,14.5,14.25,1.153814864,Till,Till,4,0,95,5,High,Low,75,99,87,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-28-A,14.5,15,14.75,1.16879202,Till,Till,4,0,50,5,Medium to high,Low,16,74,45,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-05-C,16,16.5,16.25,1.210853365,Till,Till,4,0,90,87,High,High,75,99,87,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-06-C,16.5,17,16.75,1.224014811,Till,Till,4,0,90,87,High,High,75,99,87,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-07-C,17,17.5,17.25,1.236789099,Till,Till,4,0,90,25,High,Medium to high,75,99,87,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-09-C,18.25,18.5,18.375,1.264227348,Till,Till,4,0,90,25,High,Medium to high,75,99,87,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-29-A,19,19.5,19.25,1.284430734,Till,Till,4,0,50,75,Medium to high,High,16,74,45,0,0,0,0.001412429,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-04-C,15.5,16,15.75,1.197280558,Till,Till,4,0,90,87,High,High,75,99,87,1.08,0.0108,1,0.012181921,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-03-C,15,15.5,15.25,1.183269844,Till,Till,4,0,50,50,Medium to high,Medium to high,16,74,45,1.21,0.0121,1,0.013478249,Organics,3,Moraine,3
INU_H (NTGS 2),NTGS17-BH02-22-A,11.5,12,11.75,1.070037867,Till,Till,4,0,0,5,No visible ice,Low,0,0,0,3.02,0.0302,1,0.031527119,Organics,3,Moraine,3
